"order_id";"customer_name";"email";"city";"product_category";"order_date";"quantity";"unit_price";"discount_pct";"revenue";"customer_age";"customer_rating";"sales_rep";"payment_method";"rating_grade";"updated_quantity"
25358;"Susan Escobar";"camerondavis@example.com";"Abuja";"Other";"2025-10-04";3;79.79;5;465.73;63;3;"John";"Unspecified";"Average";6.14
25474;"Alyssa Harper";"bhernandez@example.org";"Lagos";"Office Supplies";"2024-03-02";0;565.68;0;4353.92;29;0;"Mary";"Card";"No Rating";7.7
25359;"Juan Porter";"holmesmatthew@example.net";"Lagos";"Office Supplies";"2025-02-18";5;643.81;20;697.01;39;2;"Aisha";"Cash";"Fair";1.35
25475;"Mrs. Mary May DDS";"bkeith@example.net";"Abuja";"Fashion";"2025-03-21";1;589.43;10;1008.25;62;4;"No Rep";"Mobile Money";"Good";1.9
25360;"Sean Waters";"krodriguez@example.com";"Enugu";"Food";"2025-07-06";3;261.14;0;600.21;57;5;"Mary";"Transfer";"Excellent";2.3
25476;"Casey Stein";"kiddmargaret@example.net";"Port Harcourt";"Furniture";"2025-07-03";0;450.88;0;4464.38;18;3;"Mary";"Unspecified";"Average";9.9
25361;"Kelsey Hickman";"";"Ibadan";"Electronics";"2024-09-10";5;789.51;0;534.96;40;2;"David";"Cash";"Fair";0.68
25362;"Steve Hebert";"brentbanks@example.net";"Lagos";"Office Supplies";"2024-06-19";4;933.17;0;3555.94;18;3;"David";"Unspecified";"Average";3.81
25477;"Rachel Howell";"johnsonsteven@example.net";"Enugu";"Electronics";"2025-05-28";4;55.72;0;4835.92;18;4;"Chioma";"Card";"Good";86.79
25363;"William Robinson";"xclark@example.org";"Abuja";"Electronics";"2026-01-11";2;499.44;0;4733.84;30;2;"John";"Card";"Fair";9.48
25478;"William Richard";"nicholas45@example.net";"Kano";"Food";"2024-05-02";2;318.06;5;464.75;35;3;"Chioma";"Cash";"Average";1.54
25364;"David Welch";"annasmith@example.org";"Unknown location";"Office Supplies";"2023-07-04";10;844.74;0;4328.8;23;2;"No Rep";"Unspecified";"Fair";5.12
25479;"Pamela Pittman";"";"Abuja";"Furniture";"2025-09-12";3;989.78;20;2381.31;30;0;"John";"Transfer";"No Rating";3.01
25365;"Mark Browning";"gregoryjohnson@example.com";"Ibadan";"Electronics";"2025-01-10";2;173.53;15;1826.4;53;2;"Ahmed";"Mobile Money";"Fair";12.38
25480;"Tina Perez";"williamsonjorge@example.com";"Enugu";"Furniture";"2026-06-10";2;914.68;0;4912.42;57;1;"Mary";"Cash";"Poor";5.37
25366;"Edward Wallace";"danieltaylor@example.org";"Unknown location";"Furniture";"2024-01-23";4;698.2;0;3628.47;68;1;"David";"Card";"Poor";5.2
25481;"Matthew Moran";"ksavage@example.net";"Abuja";"Fashion";"2025-11-01";1;638.76;0;972.73;69;0;"Ahmed";"Cash";"No Rating";1.52
25482;"Paul Jackson";"";"Kano";"Office Supplies";"2024-10-25";5;235.22;5;4925.99;23;4;"Ahmed";"Unspecified";"Good";22.04
25367;"Jocelyn Jones";"naguilar@example.net";"Lagos";"Electronics";"2026-03-19";2;921.56;0;2223.89;35;3;"No Rep";"Unspecified";"Average";2.41
25483;"Brian Watson";"nicole36@example.org";"Lagos";"Other";"2023-11-02";5;107.55;0;1287.57;23;5;"No Rep";"Cash";"Excellent";11.97
25484;"David Campos";"qlong@example.com";"Unknown location";"Other";"2023-12-23";0;181.09;0;2745.38;40;0;"Chioma";"Card";"No Rating";15.16
25485;"Brian Kelly";"michael04@example.com";"Lagos";"Office Supplies";"2025-06-23";0;141.51;5;834.95;47;4;"Ahmed";"Mobile Money";"Good";6.21
25486;"Emily Alexander";"ejackson@example.net";"Lagos";"Food";"2023-10-12";0;533.77;15;4731.98;59;2;"Ahmed";"Mobile Money";"Fair";10.43
25487;"Mary Brown";"tonyjohnson@example.org";"Kano";"Food";"2023-10-09";10;854.52;0;4701.22;53;2;"John";"Mobile Money";"Fair";5.5
25368;"John Cardenas";"brianna11@example.net";"Unknown location";"Other";"2026-05-25";2;144.46;20;2244.65;41;5;"David";"Card";"Excellent";19.42
25488;"Mrs. Jessica Williams";"briancollins@example.org";"Enugu";"Office Supplies";"2026-05-14";0;64.23;0;1081.02;65;4;"Ahmed";"Card";"Good";16.83
25489;"Kevin Smith";"hdominguez@example.com";"Lagos";"Electronics";"2026-03-29";0;586.38;0;790.05;35;1;"No Rep";"Unspecified";"Poor";1.35
25490;"Jaime Walker";"jacksonsally@example.com";"Abuja";"Electronics";"2024-04-16";0;354.02;10;2173.48;26;1;"Aisha";"Transfer";"Poor";6.82
25491;"Xavier Olson";"ubaker@example.net";"Ibadan";"Electronics";"2024-04-13";1;223.0;15;1765.45;0;5;"No Rep";"Cash";"Excellent";9.31
25492;"James Hanson";"edwinreyes@example.org";"Abuja";"Office Supplies";"2025-03-15";3;374.82;20;672.76;30;2;"Aisha";"Unspecified";"Fair";2.24
25493;"Troy Green";"jacksonjerry@example.net";"Enugu";"Fashion";"2023-07-12";10;228.98;5;4264.86;22;5;"No Rep";"Unspecified";"Excellent";19.61
25553;"Jonathan Rogers";"tanya47@example.com";"Enugu";"Food";"2024-02-06";0;308.43;0;3357.9;24;5;"John";"Cash";"Excellent";10.89
25494;"Jordan Blackburn";"craig40@example.com";"Abuja";"Fashion";"2024-06-24";0;488.85;10;4645.45;19;0;"Ahmed";"Card";"No Rating";10.56
25554;"Joseph Gonzalez";"gmoreno@example.com";"Port Harcourt";"Electronics";"2026-03-27";3;186.44;0;4532.04;38;4;"Aisha";"Card";"Good";24.31
25495;"Morgan Vasquez";"blanchardjoseph@example.org";"Unknown location";"Other";"2024-10-05";3;856.65;20;3786.76;21;0;"John";"Cash";"No Rating";5.53
25555;"Susan Heath";"patrickpearson@example.com";"Lagos";"Furniture";"2024-06-19";5;888.69;10;644.41;64;5;"John";"Unspecified";"Excellent";0.81
25496;"";"griffinshawn@example.net";"Abuja";"Food";"2024-11-18";10;997.18;10;3238.67;24;2;"David";"Mobile Money";"Fair";3.61
25556;"Brandy Stephens";"wrighttimothy@example.org";"Lagos";"Furniture";"2025-10-27";0;28.69;0;392.98;38;1;"David";"Transfer";"Poor";13.7
25497;"Casey Ortiz";"";"Abuja";"Furniture";"2024-01-22";10;580.99;15;3634.43;57;4;"No Rep";"Cash";"Good";7.36
25557;"";"larry44@example.org";"Port Harcourt";"Food";"2024-09-13";2;225.76;0;310.12;60;0;"No Rep";"Cash";"No Rating";1.37
25498;"Rachel Lewis";"batesrachel@example.com";"Port Harcourt";"Electronics";"2026-05-25";1;544.5;0;1001.35;37;3;"No Rep";"Transfer";"Average";1.84
25558;"Robert Henry";"";"Unknown location";"Office Supplies";"2024-07-14";4;197.65;20;613.08;30;5;"David";"Mobile Money";"Excellent";3.88
25499;"Leslie Mitchell";"jennifer30@example.com";"Lagos";"Other";"2024-04-11";2;806.91;0;609.43;47;1;"Ahmed";"Mobile Money";"Poor";0.76
25559;"Christine Nguyen";"egarcia@example.org";"Unknown location";"Electronics";"2024-08-09";2;259.73;0;2926.04;35;4;"Chioma";"Cash";"Good";11.27
25500;"Jamie Fisher";"rrivera@example.net";"Port Harcourt";"Office Supplies";"2023-12-15";1;479.97;20;2912.4;63;3;"Chioma";"Unspecified";"Average";7.59
25560;"Kelly Pennington";"mperez@example.com";"Lagos";"Office Supplies";"2025-12-07";4;582.38;15;4524.28;22;3;"No Rep";"Unspecified";"Average";9.14
25501;"Jessica Stout";"";"Unknown location";"Electronics";"2025-01-07";3;217.67;15;4035.94;59;1;"Ahmed";"Cash";"Poor";21.81
25561;"Robert Fischer";"cmason@example.net";"Lagos";"Electronics";"2026-04-30";5;47.44;0;1718.47;44;1;"Ahmed";"Mobile Money";"Poor";36.22
25502;"Kelly Kelley";"emily82@example.org";"Port Harcourt";"Office Supplies";"2023-09-15";3;836.07;0;3773.0;27;5;"David";"Transfer";"Excellent";4.51
25562;"Anthony Burton";"wrhodes@example.com";"Port Harcourt";"Office Supplies";"2025-04-16";10;86.5;0;409.28;64;0;"Mary";"Mobile Money";"No Rating";4.73
25503;"Jerome Short";"john03@example.com";"Lagos";"Food";"2026-02-06";3;453.43;0;514.06;22;3;"Aisha";"Card";"Average";1.13
25563;"Amanda Butler";"dylan29@example.com";"Abuja";"Food";"2025-09-03";2;169.09;5;3644.65;19;5;"Aisha";"Card";"Excellent";22.69
25504;"Michael Davis";"jonesdanielle@example.org";"Ibadan";"Office Supplies";"2024-04-13";10;621.25;10;3027.75;66;3;"John";"Mobile Money";"Average";5.42
25564;"Jeremy Knight";"jasonrios@example.net";"Unknown location";"Other";"2024-04-29";4;331.58;20;661.83;63;1;"Aisha";"Mobile Money";"Poor";2.5
25505;"Brian Powell";"benjaminevans@example.org";"Abuja";"Electronics";"2024-04-14";0;527.04;20;3920.39;29;0;"No Rep";"Unspecified";"No Rating";9.3
25565;"Amanda Ellison";"danielle59@example.org";"Lagos";"Food";"2024-08-23";2;716.77;20;2045.85;66;5;"David";"Mobile Money";"Excellent";3.57
25506;"Heather Miller";"tylerpatterson@example.com";"Ibadan";"Furniture";"2024-07-22";2;321.63;0;1855.33;69;0;"Aisha";"Unspecified";"No Rating";5.77
25566;"Hannah Soto";"briggs@example.org";"Lagos";"Food";"2025-05-17";1;147.73;0;1026.93;27;1;"David";"Card";"Poor";6.95
25507;"Robert Hernandez";"vdouglas@example.net";"Kano";"Office Supplies";"2025-07-05";3;103.87;0;3195.65;51;3;"John";"Mobile Money";"Average";30.77
25567;"Mrs. Whitney Hale";"colleenbell@example.com";"Enugu";"Office Supplies";"2024-06-04";3;578.44;0;633.43;54;0;"Ahmed";"Cash";"No Rating";1.1
25508;"Robin Gonzalez";"theresaking@example.org";"Kano";"Electronics";"2025-02-23";0;13.79;20;1574.32;45;1;"Mary";"Transfer";"Poor";142.71
25568;"Jill Cook";"geoffrey47@example.com";"Lagos";"Furniture";"2026-05-30";2;507.06;15;2019.2;0;4;"Mary";"Unspecified";"Good";4.69
25509;"Jonathan Rodgers";"williamssamuel@example.org";"Enugu";"Electronics";"2023-12-15";3;924.74;10;1316.8;57;1;"Mary";"Card";"Poor";1.58
25569;"";"qfoster@example.net";"Lagos";"Furniture";"2024-08-23";0;488.99;5;3825.97;37;2;"Mary";"Cash";"Fair";8.24
25510;"Dominic Martinez";"uwilson@example.com";"Lagos";"Food";"2023-08-28";1;535.52;0;575.6;35;4;"No Rep";"Cash";"Good";1.08
25570;"Tammy Harris";"farmersarah@example.org";"Port Harcourt";"Food";"2025-07-28";4;314.14;10;2494.25;45;1;"Ahmed";"Cash";"Poor";8.82
25511;"James Caldwell";"";"Abuja";"Fashion";"2025-11-16";2;858.32;15;4553.16;22;0;"David";"Card";"No Rating";6.24
25571;"Ashley Lee";"tanyakaiser@example.com";"Abuja";"Furniture";"2024-01-29";10;220.9;5;144.25;21;3;"John";"Transfer";"Average";0.69
25512;"Clayton Russo";"troy36@example.net";"Abuja";"Fashion";"2024-05-10";1;307.45;15;3999.33;39;3;"No Rep";"Cash";"Average";15.3
25572;"Victoria Anderson";"stephen89@example.net";"Lagos";"Office Supplies";"2026-02-26";4;129.18;0;229.73;46;0;"Chioma";"Unspecified";"No Rating";1.78
25513;"";"sharonconway@example.com";"Enugu";"Food";"2025-12-15";2;212.27;20;421.95;43;0;"Ahmed";"Transfer";"No Rating";2.49
25573;"Anthony Sullivan";"sabrinafowler@example.com";"Enugu";"Electronics";"2024-06-11";0;36.56;5;3399.95;45;4;"David";"Unspecified";"Good";97.89
25514;"Connie Beltran";"rileyalex@example.org";"Enugu";"Electronics";"2023-09-25";5;71.42;10;921.09;57;1;"Aisha";"Transfer";"Poor";14.33
25515;"Mr. Brett Stevens";"andrewgomez@example.org";"Lagos";"Electronics";"2024-12-29";4;96.51;20;800.77;24;1;"Ahmed";"Unspecified";"Poor";10.37
25516;"Danielle Warner";"thompsonkurt@example.net";"Kano";"Other";"2026-02-07";1;187.76;0;4321.02;68;2;"Chioma";"Mobile Money";"Fair";23.01
25300;"Robert Alexander";"colin16@example.com";"Unknown location";"Furniture";"2024-01-18";10;918.45;5;683.05;21;2;"John";"Cash";"Fair";0.78
25517;"Cassandra Roberts";"gmoore@example.com";"Abuja";"Fashion";"2023-12-12";10;645.58;0;3909.11;27;2;"David";"Mobile Money";"Fair";6.06
0;"Sarah Hunter";"sandovaljohn@example.org";"Unknown location";"Fashion";"2024-10-09";5;512.57;0;4685.39;53;0;"No Rep";"Card";"No Rating";9.14
25301;"John Ruiz";"gregory19@example.org";"Port Harcourt";"Other";"2026-02-09";10;752.12;0;2315.23;65;2;"Aisha";"Cash";"Fair";3.08
25519;"Charles Trujillo";"nicholas98@example.net";"Ibadan";"Other";"2025-10-15";0;151.77;0;2528.8;63;0;"Mary";"Card";"No Rating";16.66
25302;"Angel Nelson";"smithsusan@example.com";"Abuja";"Office Supplies";"2025-04-18";2;36.62;5;3605.11;41;0;"David";"Card";"No Rating";103.63
25520;"Michael Clark";"adamfrancis@example.org";"Kano";"Other";"2024-04-12";0;152.96;15;4558.41;27;5;"Chioma";"Cash";"Excellent";35.06
25303;"Dr. Michael Gray";"jessica72@example.net";"Ibadan";"Fashion";"2024-12-07";10;306.04;0;4235.43;32;4;"No Rep";"Mobile Money";"Good";13.84
25521;"Garrett Davis";"";"Kano";"Food";"2024-10-19";4;67.49;10;1395.65;58;4;"Ahmed";"Transfer";"Good";22.98
25522;"Nicholas Lopez";"emitchell@example.com";"Port Harcourt";"Food";"2025-02-18";10;746.44;0;2594.32;50;4;"Ahmed";"Cash";"Good";3.48
25523;"John Reed";"brucenathan@example.net";"Lagos";"Office Supplies";"2025-01-26";1;807.89;5;3945.12;43;5;"John";"Transfer";"Excellent";5.14
25524;"Kimberly Steele";"qliu@example.net";"Abuja";"Office Supplies";"2024-10-08";0;148.53;20;1807.32;64;1;"No Rep";"Transfer";"Poor";15.21
25525;"Michael Lewis";"greenchristina@example.org";"Unknown location";"Fashion";"2024-06-24";4;70.87;5;222.49;55;5;"No Rep";"Unspecified";"Excellent";3.31
25526;"Travis Yang";"andrewmendoza@example.net";"Unknown location";"Fashion";"2024-05-08";10;838.06;0;903.03;30;4;"John";"Card";"Good";1.08
25615;"Michelle Wilkerson";"victorgarcia@example.org";"Ibadan";"Electronics";"2023-09-22";5;329.67;0;2145.53;44;3;"Mary";"Unspecified";"Average";6.51
25527;"Mrs. Jessica Johnson";"";"Abuja";"Electronics";"2025-02-21";1;24.67;15;3359.91;40;5;"No Rep";"Unspecified";"Excellent";160.23
25616;"Krista Hernandez";"blackjames@example.net";"Enugu";"Furniture";"2024-08-28";5;728.05;0;4187.38;52;0;"No Rep";"Transfer";"No Rating";5.75
25528;"Jacob Davis";"james38@example.net";"Lagos";"Office Supplies";"2024-08-30";4;785.64;0;3142.02;30;1;"Aisha";"Mobile Money";"Poor";4.0
25617;"";"lisafaulkner@example.org";"Enugu";"Electronics";"2025-01-26";2;98.15;10;4896.45;30;4;"Aisha";"Transfer";"Good";55.43
25529;"Erin Butler";"john35@example.com";"Lagos";"Office Supplies";"2023-07-18";10;738.13;15;4272.88;33;4;"John";"Transfer";"Good";6.81
25618;"Holly Price";"jasmine84@example.org";"Port Harcourt";"Fashion";"2025-12-30";1;518.79;10;4030.74;54;5;"No Rep";"Unspecified";"Excellent";8.63
25619;"Angela Thompson";"oliviahaas@example.com";"Abuja";"Office Supplies";"2024-08-11";3;821.94;0;511.81;37;0;"No Rep";"Mobile Money";"No Rating";0.62
25620;"Ricky Turner";"";"Ibadan";"Other";"2024-10-28";2;133.09;15;4599.32;19;2;"Mary";"Mobile Money";"Fair";40.66
25621;"Michelle Davis";"jason51@example.net";"Lagos";"Fashion";"2025-09-16";4;84.2;0;1246.12;67;5;"Aisha";"Card";"Excellent";14.8
25622;"Danielle Harris";"amandamurray@example.org";"Lagos";"Other";"2026-04-26";10;883.19;0;4864.19;45;4;"Aisha";"Mobile Money";"Good";5.51
25419;"Kyle Lee";"meganwilson@example.net";"Lagos";"Other";"2023-12-27";2;236.92;20;3597.86;67;5;"Ahmed";"Mobile Money";"Excellent";18.98
25623;"Timothy Parker";"steven61@example.com";"Abuja";"Furniture";"2024-12-23";3;614.86;15;211.42;53;1;"Mary";"Card";"Poor";0.41
25574;"Kelly Bennett";"martintimothy@example.net";"Unknown location";"Furniture";"2025-10-08";0;109.43;0;4290.39;63;5;"Chioma";"Mobile Money";"Excellent";39.21
25624;"Joseph Maynard";"tbradshaw@example.org";"Ibadan";"Fashion";"2025-04-21";2;566.22;0;2776.12;65;0;"No Rep";"Mobile Money";"No Rating";4.9
25420;"Shawna Fischer";"daniellejohnson@example.com";"Kano";"Electronics";"2026-03-09";4;360.4;0;3466.56;66;4;"No Rep";"Card";"Good";9.62
25575;"Charles Gallegos";"garrett74@example.org";"Unknown location";"Food";"2025-07-11";1;213.23;0;3427.41;39;0;"John";"Cash";"No Rating";16.07
25625;"Jennifer Phillips";"fishermichael@example.com";"Unknown location";"Furniture";"2025-06-13";10;581.38;0;3048.6;56;0;"Mary";"Transfer";"No Rating";5.24
25421;"Caleb Collins";"tanyawest@example.com";"Enugu";"Furniture";"2025-07-17";0;821.67;10;1827.81;21;3;"John";"Cash";"Average";2.47
25626;"Nancy Stevens";"hpace@example.com";"Lagos";"Food";"2026-01-20";10;341.03;10;3615.3;18;0;"Mary";"Transfer";"No Rating";11.78
25422;"";"beth70@example.org";"Enugu";"Furniture";"2026-04-24";2;705.69;0;4549.4;53;1;"Ahmed";"Unspecified";"Poor";6.45
25627;"Kathy Smith";"acrawford@example.com";"Ibadan";"Other";"2023-08-31";4;436.51;0;2507.99;55;3;"Aisha";"Card";"Average";5.75
25576;"Nicholas Williams";"gloveranthony@example.org";"Unknown location";"Food";"2024-04-24";2;20.32;0;4437.6;21;1;"Mary";"Unspecified";"Poor";218.39
25423;"Jeff Bates";"kenneth92@example.com";"Ibadan";"Other";"2025-08-14";5;688.92;0;4731.1;68;5;"Ahmed";"Mobile Money";"Excellent";6.87
25628;"David Brown";"susan66@example.net";"Abuja";"Office Supplies";"2026-04-09";10;934.09;0;4356.77;55;1;"David";"Mobile Money";"Poor";4.66
25577;"Benjamin Mcdonald";"swilliamson@example.com";"Lagos";"Furniture";"2026-04-11";2;622.99;0;4054.94;31;4;"Aisha";"Mobile Money";"Good";6.51
25424;"Melissa Palmer";"cindy72@example.com";"Lagos";"Fashion";"2024-12-19";4;801.59;5;4255.45;44;0;"David";"Mobile Money";"No Rating";5.59
25629;"Keith Campbell";"";"Abuja";"Furniture";"2024-05-20";3;183.17;5;827.99;31;0;"David";"Cash";"No Rating";4.76
25578;"Jamie Macdonald";"amy74@example.com";"Abuja";"Furniture";"2024-10-01";4;576.48;15;1158.23;65;2;"Ahmed";"Cash";"Fair";2.36
25425;"";"denniszachary@example.net";"Lagos";"Furniture";"2023-08-28";4;207.57;0;913.19;57;0;"Mary";"Unspecified";"No Rating";4.4
25630;"Mario Ferguson";"englishmegan@example.org";"Enugu";"Office Supplies";"2024-11-29";3;485.17;20;1532.01;0;4;"Chioma";"Mobile Money";"Good";3.95
25579;"Brandon Thompson";"elliscourtney@example.com";"Port Harcourt";"Office Supplies";"2026-05-16";0;166.88;15;980.65;38;0;"No Rep";"Transfer";"No Rating";6.91
25426;"Brian Villa";"allisonanderson@example.net";"Port Harcourt";"Electronics";"2024-02-23";0;70.94;20;1306.97;61;0;"Mary";"Cash";"No Rating";23.03
25631;"Mrs. Melissa Mcguire MD";"";"Abuja";"Furniture";"2023-07-20";10;287.14;0;2767.84;27;3;"Chioma";"Cash";"Average";9.64
25580;"Adam Martin";"mfuller@example.org";"Unknown location";"Electronics";"2025-05-12";5;281.04;15;4909.85;40;3;"Aisha";"Card";"Average";20.55
25427;"Mary Jackson";"david20@example.net";"Lagos";"Furniture";"2026-03-25";4;224.66;10;2795.15;34;4;"No Rep";"Card";"Good";13.82
25632;"Marc Reed";"jnavarro@example.net";"Unknown location";"Other";"2026-06-02";2;110.45;0;2554.28;60;4;"No Rep";"Unspecified";"Good";23.13
25581;"Thomas Lane";"whall@example.net";"Abuja";"Other";"2025-10-22";1;651.6;0;2866.91;33;1;"Chioma";"Transfer";"Poor";4.4
25633;"John Mitchell";"cathymartinez@example.net";"Port Harcourt";"Furniture";"2025-10-28";5;605.62;5;4708.41;58;3;"Aisha";"Mobile Money";"Average";8.18
25428;"Michael Williams";"wellsbrandon@example.com";"Abuja";"Other";"2025-02-01";0;185.8;0;4321.8;49;4;"John";"Unspecified";"Good";23.26
25582;"Gloria Christensen";"gwells@example.org";"Abuja";"Other";"2025-02-16";5;666.84;15;436.67;50;4;"John";"Card";"Good";0.77
25634;"Kevin Jackson";"christopher31@example.net";"Ibadan";"Furniture";"2025-04-25";10;255.68;0;3204.73;0;2;"Ahmed";"Unspecified";"Fair";12.53
25583;"Chelsea Fitzpatrick";"xcosta@example.com";"Lagos";"Office Supplies";"2025-10-15";3;643.87;0;4219.1;46;4;"No Rep";"Mobile Money";"Good";6.55
25635;"Amy Powell PhD";"richard81@example.com";"Unknown location";"Furniture";"2026-04-02";10;380.89;0;1412.21;58;5;"Aisha";"Mobile Money";"Excellent";3.71
25584;"Lauren Carter";"holly59@example.net";"Unknown location";"Furniture";"2024-09-22";1;546.58;0;2361.51;68;4;"David";"Transfer";"Good";4.32
25636;"Hannah Thompson";"jessica83@example.com";"Kano";"Other";"2025-05-08";1;545.2;0;2835.28;59;4;"Ahmed";"Unspecified";"Good";5.2
25585;"Kirk Thompson";"scox@example.org";"Port Harcourt";"Fashion";"2024-03-29";4;409.54;5;3083.96;62;4;"Mary";"Cash";"Good";7.93
25637;"Tracy Foster";"ramosshelby@example.net";"Kano";"Furniture";"2026-03-08";2;619.29;15;549.31;64;0;"No Rep";"Transfer";"No Rating";1.04
25586;"Jeffrey Carpenter";"lisa55@example.org";"Kano";"Office Supplies";"2024-05-25";10;258.04;0;3617.32;41;1;"Mary";"Card";"Poor";14.02
25638;"Dustin French";"andersonthomas@example.com";"Kano";"Furniture";"2025-04-18";1;410.13;15;1140.48;66;3;"Ahmed";"Unspecified";"Average";3.27
25587;"Victoria Armstrong";"riveraryan@example.net";"Lagos";"Food";"2024-11-25";10;30.98;20;3342.21;69;0;"Ahmed";"Transfer";"No Rating";134.85
25639;"Nancy Long";"gutierrezmichael@example.com";"Abuja";"Other";"2024-03-04";5;52.4;10;336.61;57;4;"John";"Mobile Money";"Good";7.14
25678;"";"qwest@example.org";"Ibadan";"Electronics";"2024-03-05";10;728.66;10;4350.93;40;5;"John";"Transfer";"Excellent";6.64
25588;"Molly Smith";"grant38@example.org";"Abuja";"Furniture";"2024-12-25";4;137.45;10;1203.68;23;2;"David";"Transfer";"Fair";9.73
25640;"Vanessa Sims";"nicole13@example.org";"Lagos";"Food";"2024-10-26";2;738.61;15;157.0;33;5;"John";"Unspecified";"Excellent";0.25
25589;"Kenneth Smith";"sharon68@example.com";"Unknown location";"Furniture";"2026-03-19";1;463.75;20;227.55;69;2;"Aisha";"Card";"Fair";0.61
25679;"Antonio Adams";"jessicataylor@example.net";"Ibadan";"Other";"2025-04-11";3;96.17;10;2436.3;61;0;"David";"Cash";"No Rating";28.15
25590;"Linda Lewis";"andersonshelby@example.org";"Kano";"Fashion";"2025-12-07";1;574.48;0;4159.75;0;5;"John";"Mobile Money";"Excellent";7.24
25641;"Kelly Johnson";"qdrake@example.net";"Abuja";"Furniture";"2025-10-06";4;597.82;0;4909.1;53;1;"Aisha";"Transfer";"Poor";8.21
25680;"Tammy Gonzales";"dianalyons@example.net";"Unknown location";"Food";"2025-01-22";0;86.43;20;4846.66;29;5;"No Rep";"Card";"Excellent";70.1
25642;"Helen Skinner";"richtodd@example.org";"Lagos";"Fashion";"2023-08-29";3;63.83;0;937.48;60;5;"David";"Unspecified";"Excellent";14.69
25591;"Robert Fuentes";"kcummings@example.com";"Abuja";"Office Supplies";"2025-09-14";1;205.19;5;3529.6;0;1;"No Rep";"Transfer";"Poor";18.11
25681;"Bruce Wells";"markdavenport@example.com";"Port Harcourt";"Food";"2024-12-22";0;545.55;15;1165.81;44;4;"Aisha";"Mobile Money";"Good";2.51
25643;"Joseph Smith";"timothy14@example.com";"Abuja";"Other";"2026-02-17";4;521.4;10;1620.02;55;5;"Mary";"Transfer";"Excellent";3.45
25592;"Hunter Wise";"cameronwheeler@example.com";"Lagos";"Office Supplies";"2025-08-22";5;950.2;0;2950.8;29;4;"Aisha";"Card";"Good";3.11
25682;"Angela Johnson";"derek52@example.com";"Lagos";"Fashion";"2024-02-05";10;861.79;0;3285.28;19;0;"Ahmed";"Transfer";"No Rating";3.81
25644;"Anita Nelson";"hammondjason@example.org";"Abuja";"Furniture";"2023-07-28";10;127.19;20;1720.92;30;2;"No Rep";"Card";"Fair";16.91
0;"Donna Greer";"john99@example.com";"Enugu";"Electronics";"2024-11-10";2;337.33;0;3074.98;58;4;"No Rep";"Unspecified";"Good";9.12
25683;"Melissa Burke";"weisscaitlin@example.net";"Lagos";"Other";"2025-11-18";2;263.56;15;1109.12;59;0;"John";"Cash";"No Rating";4.95
25645;"Alexander Perez";"idixon@example.com";"Lagos";"Office Supplies";"2026-02-28";0;26.79;0;1820.58;34;0;"Ahmed";"Unspecified";"No Rating";67.96
25594;"Christopher Nguyen";"ramirezwendy@example.org";"Abuja";"Food";"2024-03-23";3;91.65;0;3349.84;44;3;"No Rep";"Cash";"Average";36.55
25684;"Sydney Davidson";"taylorgutierrez@example.net";"Lagos";"Fashion";"2024-09-03";1;621.28;15;4881.0;57;0;"Chioma";"Card";"No Rating";9.24
25646;"Kimberly Little";"";"Kano";"Furniture";"2024-03-18";4;544.18;5;1926.88;52;1;"Aisha";"Transfer";"Poor";3.73
25595;"Erika Weiss";"";"Abuja";"Electronics";"2024-05-24";4;57.41;0;625.25;51;2;"No Rep";"Unspecified";"Fair";10.89
25685;"Heather Burton";"";"Lagos";"Fashion";"2025-10-25";2;847.92;0;3955.58;24;0;"Ahmed";"Mobile Money";"No Rating";4.67
25647;"Jeffery Bradshaw";"lisa67@example.net";"Enugu";"Other";"2025-09-21";3;601.28;0;4393.27;64;1;"Mary";"Card";"Poor";7.31
25596;"Richard Cunningham";"";"Enugu";"Office Supplies";"2026-04-16";0;986.54;20;2584.2;0;4;"David";"Unspecified";"Good";3.27
25648;"Justin Bryan";"nguyenbrandi@example.com";"Enugu";"Office Supplies";"2025-05-17";3;300.04;0;2601.15;58;4;"No Rep";"Card";"Good";8.67
25686;"Joseph Dalton";"kristenbishop@example.com";"Abuja";"Other";"2024-03-31";1;761.81;10;571.01;68;1;"Chioma";"Card";"Poor";0.83
25597;"Morgan Murray";"vaughnpreston@example.org";"Port Harcourt";"Other";"2023-09-21";10;859.66;0;2933.6;41;2;"No Rep";"Card";"Fair";3.41
25598;"Chris Blackwell";"bnichols@example.com";"Abuja";"Food";"2025-02-06";5;597.84;10;2065.99;0;4;"No Rep";"Mobile Money";"Good";3.84
25599;"Michael Edwards";"";"Port Harcourt";"Office Supplies";"2023-10-27";3;68.69;5;1310.02;49;0;"Aisha";"Cash";"No Rating";20.08
25649;"Kelli Vega";"";"Unknown location";"Fashion";"2025-02-09";3;704.58;0;532.46;34;4;"David";"Cash";"Good";0.76
25687;"James Valentine";"";"Abuja";"Fashion";"2024-11-21";2;757.65;0;58.31;44;2;"No Rep";"Card";"Fair";0.08
25600;"Karen Hughes";"";"Abuja";"Office Supplies";"2024-02-17";10;631.08;0;3838.67;44;1;"Mary";"Cash";"Poor";6.08
25601;"Billy Rogers";"butlerrhonda@example.org";"Kano";"Food";"2025-05-31";5;977.21;5;1923.33;69;3;"Aisha";"Unspecified";"Average";2.07
